"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Jamaica","31","Area Harvested","2001","Ha","530.00000","F "
"Jamaica","31","Area Harvested","2000","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1999","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1998","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1997","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1996","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1995","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1994","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1993","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1992","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1991","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1990","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1989","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1988","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1987","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1986","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1985","Ha","530.00000","F "
"Jamaica","31","Area Harvested","1984","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1983","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1982","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1981","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1980","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1979","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1978","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1977","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1976","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1975","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1974","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1973","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1972","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1971","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1970","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1969","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1968","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1967","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1966","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1965","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1964","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1963","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1962","Ha","0.00000","NR"
"Jamaica","31","Area Harvested","1961","Ha","0.00000","NR"
"Jamaica","41","Yield","2007","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","2006","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","2005","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","2004","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","2003","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","2002","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","2001","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","2000","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","1999","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","1998","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","1997","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","1996","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","1995","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","1994","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","1993","Hg/Ha","75471.00000","Fc"
"Jamaica","41","Yield","1992","Hg/Ha","66037.00000","Fc"
"Jamaica","41","Yield","1991","Hg/Ha","66037.00000","Fc"
"Jamaica","41","Yield","1990","Hg/Ha","60377.00000","Fc"
"Jamaica","41","Yield","1989","Hg/Ha","60377.00000","Fc"
"Jamaica","41","Yield","1988","Hg/Ha","56603.00000","Fc"
"Jamaica","41","Yield","1987","Hg/Ha","56603.00000","Fc"
"Jamaica","41","Yield","1986","Hg/Ha","56603.00000","Fc"
"Jamaica","41","Yield","1985","Hg/Ha","56603.00000","Fc"
"Jamaica","41","Yield","1984","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1983","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1982","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1981","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1980","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1979","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1978","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1977","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1976","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1975","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1974","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1973","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1972","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1971","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1970","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1969","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1968","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1967","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1966","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1965","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1964","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1963","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1962","Hg/Ha","0.00000","NR"
"Jamaica","41","Yield","1961","Hg/Ha","0.00000","NR"
"Jamaica","51","Production Quantity","2007","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","2006","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","2005","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","2004","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","2003","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","2002","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","2001","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","2000","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","1999","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","1998","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","1997","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","1996","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","1995","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","1994","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","1993","tonnes","4000.00000","F "
"Jamaica","51","Production Quantity","1992","tonnes","3500.00000","F "
"Jamaica","51","Production Quantity","1991","tonnes","3500.00000","F "
"Jamaica","51","Production Quantity","1990","tonnes","3200.00000","F "
"Jamaica","51","Production Quantity","1989","tonnes","3200.00000","F "
"Jamaica","51","Production Quantity","1988","tonnes","3000.00000","F "
"Jamaica","51","Production Quantity","1987","tonnes","3000.00000","F "
"Jamaica","51","Production Quantity","1986","tonnes","3000.00000","F "
"Jamaica","51","Production Quantity","1985","tonnes","3000.00000","F "
"Jamaica","51","Production Quantity","1984","tonnes","2900.00000","F "
"Jamaica","51","Production Quantity","1983","tonnes","2900.00000","F "
"Jamaica","51","Production Quantity","1982","tonnes","2800.00000","F "
"Jamaica","51","Production Quantity","1981","tonnes","2800.00000","F "
"Jamaica","51","Production Quantity","1980","tonnes","2700.00000","F "
"Jamaica","51","Production Quantity","1979","tonnes","2700.00000","F "
"Jamaica","51","Production Quantity","1978","tonnes","2600.00000","F "
"Jamaica","51","Production Quantity","1977","tonnes","2600.00000","F "
"Jamaica","51","Production Quantity","1976","tonnes","2600.00000","F "
"Jamaica","51","Production Quantity","1975","tonnes","2500.00000","F "
"Jamaica","51","Production Quantity","1974","tonnes","2500.00000","F "
"Jamaica","51","Production Quantity","1973","tonnes","2500.00000","F "
"Jamaica","51","Production Quantity","1972","tonnes","2452.00000",""
"Jamaica","51","Production Quantity","1971","tonnes","2452.00000",""
"Jamaica","51","Production Quantity","1970","tonnes","2452.00000",""
"Jamaica","51","Production Quantity","1969","tonnes","2315.00000",""
"Jamaica","51","Production Quantity","1968","tonnes","2043.00000",""
"Jamaica","51","Production Quantity","1967","tonnes","2452.00000",""
"Jamaica","51","Production Quantity","1966","tonnes","2588.00000",""
"Jamaica","51","Production Quantity","1965","tonnes","2452.00000",""
"Jamaica","51","Production Quantity","1964","tonnes","2588.00000",""
"Jamaica","51","Production Quantity","1963","tonnes","2315.00000",""
"Jamaica","51","Production Quantity","1962","tonnes","2315.00000",""
"Jamaica","51","Production Quantity","1961","tonnes","2887.00000",""
"Kenya","31","Area Harvested","2007","Ha","7203.00000",""
"Kenya","31","Area Harvested","2006","Ha","7995.00000",""
"Kenya","31","Area Harvested","2005","Ha","5300.00000","F "
"Kenya","31","Area Harvested","2004","Ha","5000.00000","F "
"Kenya","31","Area Harvested","2003","Ha","5099.00000",""
"Kenya","31","Area Harvested","2002","Ha","4880.00000",""
"Kenya","31","Area Harvested","2001","Ha","4460.00000",""
"Kenya","31","Area Harvested","2000","Ha","4120.00000",""
"Kenya","31","Area Harvested","1999","Ha","3986.00000",""
"Kenya","31","Area Harvested","1998","Ha","3710.00000",""
"Kenya","31","Area Harvested","1997","Ha","2745.00000",""
"Kenya","31","Area Harvested","1996","Ha","2585.00000",""
"Kenya","31","Area Harvested","1995","Ha","1988.00000",""
"Kenya","31","Area Harvested","1994","Ha","2852.00000",""
"Kenya","31","Area Harvested","1993","Ha","2434.00000",""
"Kenya","31","Area Harvested","1992","Ha","1626.00000",""
"Kenya","31","Area Harvested","1991","Ha","1817.00000",""
"Kenya","31","Area Harvested","1990","Ha","1559.00000",""
"Kenya","31","Area Harvested","1989","Ha","1600.00000","F "
"Kenya","31","Area Harvested","1988","Ha","1600.00000","F "
"Kenya","31","Area Harvested","1987","Ha","1600.00000","F "
"Kenya","31","Area Harvested","1986","Ha","1500.00000","F "
"Kenya","31","Area Harvested","1985","Ha","1500.00000","F "
"Kenya","31","Area Harvested","1984","Ha","1500.00000","F "
"Kenya","31","Area Harvested","1983","Ha","1500.00000","F "
"Kenya","31","Area Harvested","1982","Ha","1400.00000","F "
"Kenya","31","Area Harvested","1981","Ha","1400.00000","F "
"Kenya","31","Area Harvested","1980","Ha","1400.00000","F "
"Kenya","31","Area Harvested","1979","Ha","1400.00000","F "
"Kenya","31","Area Harvested","1978","Ha","1250.00000","F "
"Kenya","31","Area Harvested","1977","Ha","1200.00000","F "
"Kenya","31","Area Harvested","1976","Ha","1200.00000","F "
"Kenya","31","Area Harvested","1975","Ha","1200.00000","F "
"Kenya","31","Area Harvested","1974","Ha","1200.00000","F "
"Kenya","31","Area Harvested","1973","Ha","1200.00000","F "
"Kenya","31","Area Harvested","1972","Ha","1100.00000","F "
"Kenya","31","Area Harvested","1971","Ha","1100.00000","F "
"Kenya","31","Area Harvested","1970","Ha","1100.00000","F "
"Kenya","31","Area Harvested","1969","Ha","1100.00000","F "
"Kenya","31","Area Harvested","1968","Ha","1100.00000","F "
"Kenya","31","Area Harvested","1967","Ha","1100.00000","F "
"Kenya","31","Area Harvested","1966","Ha","1100.00000","F "
"Kenya","31","Area Harvested","1965","Ha","1100.00000","F "
"Kenya","31","Area Harvested","1964","Ha","1100.00000","F "
"Kenya","31","Area Harvested","1963","Ha","1100.00000","F "
"Kenya","31","Area Harvested","1962","Ha","1100.00000","F "
"Kenya","31","Area Harvested","1961","Ha","1100.00000","F "
"Kenya","41","Yield","2007","Hg/Ha","130000.00000","Fc"
"Kenya","41","Yield","2006","Hg/Ha","130000.00000","Fc"
"Kenya","41","Yield","2005","Hg/Ha","141509.00000","Fc"
"Kenya","41","Yield","2004","Hg/Ha","140000.00000","Fc"
"Kenya","41","Yield","2003","Hg/Ha","139141.00000","Fc"
"Kenya","41","Yield","2002","Hg/Ha","107440.00000","Fc"
"Kenya","41","Yield","2001","Hg/Ha","121973.00000","Fc"
"Kenya","41","Yield","2000","Hg/Ha","126286.00000","Fc"
"Kenya","41","Yield","1999","Hg/Ha","134646.00000","Fc"
"Kenya","41","Yield","1998","Hg/Ha","130665.00000","Fc"
"Kenya","41","Yield","1997","Hg/Ha","135821.00000","Fc"
"Kenya","41","Yield","1996","Hg/Ha","121280.00000","Fc"
"Kenya","41","Yield","1995","Hg/Ha","137157.00000","Fc"
"Kenya","41","Yield","1994","Hg/Ha","50126.00000","Fc"
"Kenya","41","Yield","1993","Hg/Ha","160706.00000","Fc"
"Kenya","41","Yield","1992","Hg/Ha","126863.00000","Fc"
"Kenya","41","Yield","1991","Hg/Ha","105503.00000","Fc"
"Kenya","41","Yield","1990","Hg/Ha","147402.00000","Fc"
"Kenya","41","Yield","1989","Hg/Ha","143750.00000","Fc"
"Kenya","41","Yield","1988","Hg/Ha","143750.00000","Fc"
"Kenya","41","Yield","1987","Hg/Ha","143750.00000","Fc"
"Kenya","41","Yield","1986","Hg/Ha","146666.00000","Fc"
"Kenya","41","Yield","1985","Hg/Ha","146666.00000","Fc"
"Kenya","41","Yield","1984","Hg/Ha","146666.00000","Fc"
"Kenya","41","Yield","1983","Hg/Ha","146666.00000","Fc"
"Kenya","41","Yield","1982","Hg/Ha","142857.00000","Fc"
"Kenya","41","Yield","1981","Hg/Ha","142857.00000","Fc"
"Kenya","41","Yield","1980","Hg/Ha","142857.00000","Fc"
"Kenya","41","Yield","1979","Hg/Ha","142857.00000","Fc"
"Kenya","41","Yield","1978","Hg/Ha","144000.00000","Fc"
"Kenya","41","Yield","1977","Hg/Ha","141666.00000","Fc"
"Kenya","41","Yield","1976","Hg/Ha","141666.00000","Fc"
"Kenya","41","Yield","1975","Hg/Ha","141666.00000","Fc"
"Kenya","41","Yield","1974","Hg/Ha","141666.00000","Fc"
"Kenya","41","Yield","1973","Hg/Ha","141666.00000","Fc"
"Kenya","41","Yield","1972","Hg/Ha","145454.00000","Fc"
"Kenya","41","Yield","1971","Hg/Ha","145454.00000","Fc"
"Kenya","41","Yield","1970","Hg/Ha","145454.00000","Fc"
"Kenya","41","Yield","1969","Hg/Ha","145454.00000","Fc"
"Kenya","41","Yield","1968","Hg/Ha","145454.00000","Fc"
"Kenya","41","Yield","1967","Hg/Ha","145454.00000","Fc"
"Kenya","41","Yield","1966","Hg/Ha","145454.00000","Fc"
"Kenya","41","Yield","1965","Hg/Ha","145454.00000","Fc"
"Kenya","41","Yield","1964","Hg/Ha","145454.00000","Fc"
"Kenya","41","Yield","1963","Hg/Ha","145454.00000","Fc"
"Kenya","41","Yield","1962","Hg/Ha","145454.00000","Fc"
"Kenya","41","Yield","1961","Hg/Ha","145454.00000","Fc"
"Kenya","51","Production Quantity","2007","tonnes","93639.00000",""
"Kenya","51","Production Quantity","2006","tonnes","103935.00000",""
"Kenya","51","Production Quantity","2005","tonnes","75000.00000","F "
"Kenya","51","Production Quantity","2004","tonnes","70000.00000","F "
"Kenya","51","Production Quantity","2003","tonnes","70948.00000",""
"Kenya","51","Production Quantity","2002","tonnes","52431.00000",""
"Kenya","51","Production Quantity","2001","tonnes","54400.00000",""
"Kenya","51","Production Quantity","2000","tonnes","52030.00000",""
"Kenya","51","Production Quantity","1999","tonnes","53670.00000",""
"Kenya","51","Production Quantity","1998","tonnes","48477.00000",""
"Kenya","51","Production Quantity","1997","tonnes","37283.00000",""
"Kenya","51","Production Quantity","1996","tonnes","31351.00000",""
"Kenya","51","Production Quantity","1995","tonnes","27267.00000",""
"Kenya","51","Production Quantity","1994","tonnes","14296.00000",""
"Kenya","51","Production Quantity","1993","tonnes","39116.00000",""
"Kenya","51","Production Quantity","1992","tonnes","20628.00000",""
"Kenya","51","Production Quantity","1991","tonnes","19170.00000",""
"Kenya","51","Production Quantity","1990","tonnes","22980.00000",""
"Kenya","51","Production Quantity","1989","tonnes","23000.00000","F "
"Kenya","51","Production Quantity","1988","tonnes","23000.00000","F "
"Kenya","51","Production Quantity","1987","tonnes","23000.00000","F "
"Kenya","51","Production Quantity","1986","tonnes","22000.00000","F "
"Kenya","51","Production Quantity","1985","tonnes","22000.00000","F "
"Kenya","51","Production Quantity","1984","tonnes","22000.00000","F "
"Kenya","51","Production Quantity","1983","tonnes","22000.00000","F "
"Kenya","51","Production Quantity","1982","tonnes","20000.00000","F "
"Kenya","51","Production Quantity","1981","tonnes","20000.00000","F "
"Kenya","51","Production Quantity","1980","tonnes","20000.00000","F "
"Kenya","51","Production Quantity","1979","tonnes","20000.00000","F "
"Kenya","51","Production Quantity","1978","tonnes","18000.00000","F "
"Kenya","51","Production Quantity","1977","tonnes","17000.00000","F "
"Kenya","51","Production Quantity","1976","tonnes","17000.00000","F "
"Kenya","51","Production Quantity","1975","tonnes","17000.00000","F "
"Kenya","51","Production Quantity","1974","tonnes","17000.00000","F "
"Kenya","51","Production Quantity","1973","tonnes","17000.00000","F "
"Kenya","51","Production Quantity","1972","tonnes","16000.00000","F "
"Kenya","51","Production Quantity","1971","tonnes","16000.00000","F "
"Kenya","51","Production Quantity","1970","tonnes","16000.00000","F "
"Kenya","51","Production Quantity","1969","tonnes","16000.00000","F "
"Kenya","51","Production Quantity","1968","tonnes","16000.00000","F "
"Kenya","51","Production Quantity","1967","tonnes","16000.00000","F "
"Kenya","51","Production Quantity","1966","tonnes","16000.00000","F "
"Kenya","51","Production Quantity","1965","tonnes","16000.00000","F "
"Kenya","51","Production Quantity","1964","tonnes","16000.00000","F "
"Kenya","51","Production Quantity","1963","tonnes","16000.00000","F "
"Kenya","51","Production Quantity","1962","tonnes","16000.00000","F "
"Kenya","51","Production Quantity","1961","tonnes","16000.00000","F "
"LandLocked developing countries +","31","Area Harvested","2007","Ha","10712.00000","A "
"LandLocked developing countries +","31","Area Harvested","2006","Ha","8382.00000","A "
"LandLocked developing countries +","31","Area Harvested","2005","Ha","11680.00000","A "
"LandLocked developing countries +","31","Area Harvested","2004","Ha","11664.00000","A "
"LandLocked developing countries +","31","Area Harvested","2003","Ha","13869.00000","A "
"LandLocked developing countries +","31","Area Harvested","2002","Ha","14011.00000","A "
"LandLocked developing countries +","31","Area Harvested","2001","Ha","13794.00000","A "
"LandLocked developing countries +","31","Area Harvested","2000","Ha","13510.00000","A "
"LandLocked developing countries +","31","Area Harvested","1999","Ha","3799.00000","A "
"LandLocked developing countries +","31","Area Harvested","1998","Ha","3628.00000","A "
"LandLocked developing countries +","31","Area Harvested","1997","Ha","3618.00000","A "
"LandLocked developing countries +","31","Area Harvested","1996","Ha","3760.00000","A "
"LandLocked developing countries +","31","Area Harvested","1995","Ha","3940.00000","A "
"LandLocked developing countries +","31","Area Harvested","1994","Ha","4140.00000","A "
"LandLocked developing countries +","31","Area Harvested","1993","Ha","4128.00000","A "
"LandLocked developing countries +","31","Area Harvested","1992","Ha","4065.00000","A "
"LandLocked developing countries +","31","Area Harvested","1991","Ha","4065.00000","A "
"LandLocked developing countries +","31","Area Harvested","1990","Ha","4040.00000","A "
"LandLocked developing countries +","31","Area Harvested","1989","Ha","3890.00000","A "
"LandLocked developing countries +","31","Area Harvested","1988","Ha","3765.00000","A "
"LandLocked developing countries +","31","Area Harvested","1987","Ha","3799.00000","A "
"LandLocked developing countries +","31","Area Harvested","1986","Ha","3673.00000","A "
"LandLocked developing countries +","31","Area Harvested","1985","Ha","3592.00000","A "
"LandLocked developing countries +","31","Area Harvested","1984","Ha","915.00000","A "
"LandLocked developing countries +","31","Area Harvested","1983","Ha","860.00000","A "
"LandLocked developing countries +","31","Area Harvested","1982","Ha","855.00000","A "
"LandLocked developing countries +","31","Area Harvested","1981","Ha","830.00000","A "
"LandLocked developing countries +","31","Area Harvested","1980","Ha","820.00000","A "
"LandLocked developing countries +","31","Area Harvested","1979","Ha","810.00000","A "
"LandLocked developing countries +","31","Area Harvested","1978","Ha","570.00000","A "
"LandLocked developing countries +","31","Area Harvested","1977","Ha","730.00000","A "
"LandLocked developing countries +","31","Area Harvested","1976","Ha","730.00000","A "
"LandLocked developing countries +","31","Area Harvested","1975","Ha","700.00000","A "
"LandLocked developing countries +","31","Area Harvested","1974","Ha","640.00000","A "
"LandLocked developing countries +","31","Area Harvested","1973","Ha","600.00000","A "
"LandLocked developing countries +","31","Area Harvested","1972","Ha","620.00000","A "
"LandLocked developing countries +","31","Area Harvested","1971","Ha","600.00000","A "
"LandLocked developing countries +","31","Area Harvested","1970","Ha","600.00000","A "
"LandLocked developing countries +","31","Area Harvested","1969","Ha","600.00000","A "
"LandLocked developing countries +","31","Area Harvested","1968","Ha","590.00000","A "
"LandLocked developing countries +","31","Area Harvested","1967","Ha","590.00000","A "
"LandLocked developing countries +","31","Area Harvested","1966","Ha","590.00000","A "
"LandLocked developing countries +","31","Area Harvested","1965","Ha","550.00000","A "
"LandLocked developing countries +","31","Area Harvested","1964","Ha","500.00000","A "
"LandLocked developing countries +","31","Area Harvested","1963","Ha","500.00000","A "
"LandLocked developing countries +","31","Area Harvested","1962","Ha","500.00000","A "
"LandLocked developing countries +","31","Area Harvested","1961","Ha","500.00000","A "
"LandLocked developing countries +","51","Production Quantity","2007","tonnes","77542.00000","A "
"LandLocked developing countries +","51","Production Quantity","2006","tonnes","57002.00000","A "
"LandLocked developing countries +","51","Production Quantity","2005","tonnes","87130.00000","A "
"LandLocked developing countries +","51","Production Quantity","2004","tonnes","86896.00000","A "
"LandLocked developing countries +","51","Production Quantity","2003","tonnes","103607.00000","A "
"LandLocked developing countries +","51","Production Quantity","2002","tonnes","106322.00000","A "
"LandLocked developing countries +","51","Production Quantity","2001","tonnes","104580.00000","A "
"LandLocked developing countries +","51","Production Quantity","2000","tonnes","103142.00000","A "
"LandLocked developing countries +","51","Production Quantity","1999","tonnes","24740.00000","A "
"LandLocked developing countries +","51","Production Quantity","1998","tonnes","22810.00000","A "
"LandLocked developing countries +","51","Production Quantity","1997","tonnes","22474.00000","A "
"LandLocked developing countries +","51","Production Quantity","1996","tonnes","23054.00000","A "
"LandLocked developing countries +","51","Production Quantity","1995","tonnes","23988.00000","A "
"LandLocked developing countries +","51","Production Quantity","1994","tonnes","25085.00000","A "
"LandLocked developing countries +","51","Production Quantity","1993","tonnes","24513.00000","A "
"LandLocked developing countries +","51","Production Quantity","1992","tonnes","24373.00000","A "
"LandLocked developing countries +","51","Production Quantity","1991","tonnes","24457.00000","A "
"LandLocked developing countries +","51","Production Quantity","1990","tonnes","24557.00000","A "
"LandLocked developing countries +","51","Production Quantity","1989","tonnes","24146.00000","A "
"LandLocked developing countries +","51","Production Quantity","1988","tonnes","23612.00000","A "
"LandLocked developing countries +","51","Production Quantity","1987","tonnes","24181.00000","A "
"LandLocked developing countries +","51","Production Quantity","1986","tonnes","23693.00000","A "
"LandLocked developing countries +","51","Production Quantity","1985","tonnes","23306.00000","A "
"LandLocked developing countries +","51","Production Quantity","1984","tonnes","22989.00000","A "
"LandLocked developing countries +","51","Production Quantity","1983","tonnes","21633.00000","A "
"LandLocked developing countries +","51","Production Quantity","1982","tonnes","21040.00000","A "
"LandLocked developing countries +","51","Production Quantity","1981","tonnes","20695.00000","A "
"LandLocked developing countries +","51","Production Quantity","1980","tonnes","21260.00000","A "
"LandLocked developing countries +","51","Production Quantity","1979","tonnes","21535.00000","A "
"LandLocked developing countries +","51","Production Quantity","1978","tonnes","19735.00000","A "
"LandLocked developing countries +","51","Production Quantity","1977","tonnes","19405.00000","A "
"LandLocked developing countries +","51","Production Quantity","1976","tonnes","19805.00000","A "
"LandLocked developing countries +","51","Production Quantity","1975","tonnes","19200.00000","A "
"LandLocked developing countries +","51","Production Quantity","1974","tonnes","18900.00000","A "
"LandLocked developing countries +","51","Production Quantity","1973","tonnes","18500.00000","A "
"LandLocked developing countries +","51","Production Quantity","1972","tonnes","18050.00000","A "
"LandLocked developing countries +","51","Production Quantity","1971","tonnes","17390.00000","A "
"LandLocked developing countries +","51","Production Quantity","1970","tonnes","16750.00000","A "
"LandLocked developing countries +","51","Production Quantity","1969","tonnes","15020.00000","A "
"LandLocked developing countries +","51","Production Quantity","1968","tonnes","13310.00000","A "
"LandLocked developing countries +","51","Production Quantity","1967","tonnes","11290.00000","A "
"LandLocked developing countries +","51","Production Quantity","1966","tonnes","10950.00000","A "
"LandLocked developing countries +","51","Production Quantity","1965","tonnes","10420.00000","A "
"LandLocked developing countries +","51","Production Quantity","1964","tonnes","10160.00000","A "
"LandLocked developing countries +","51","Production Quantity","1963","tonnes","9850.00000","A "
"LandLocked developing countries +","51","Production Quantity","1962","tonnes","11810.00000","A "
"LandLocked developing countries +","51","Production Quantity","1961","tonnes","11700.00000","A "
"Least Developed Countries +","31","Area Harvested","2007","Ha","26705.00000","A "
"Least Developed Countries +","31","Area Harvested","2006","Ha","24648.00000","A "
"Least Developed Countries +","31","Area Harvested","2005","Ha","27608.00000","A "
"Least Developed Countries +","31","Area Harvested","2004","Ha","27745.00000","A "
"Least Developed Countries +","31","Area Harvested","2003","Ha","29744.00000","A "
"Least Developed Countries +","31","Area Harvested","2002","Ha","29203.00000","A "
"Least Developed Countries +","31","Area Harvested","2001","Ha","29021.00000","A "
"Least Developed Countries +","31","Area Harvested","2000","Ha","29075.00000","A "
"Least Developed Countries +","31","Area Harvested","1999","Ha","17002.00000","A "
"Least Developed Countries +","31","Area Harvested","1998","Ha","14924.00000","A "
"Least Developed Countries +","31","Area Harvested","1997","Ha","14911.00000","A "
"Least Developed Countries +","31","Area Harvested","1996","Ha","14863.00000","A "
"Least Developed Countries +","31","Area Harvested","1995","Ha","15443.00000","A "
"Least Developed Countries +","31","Area Harvested","1994","Ha","16185.00000","A "
"Least Developed Countries +","31","Area Harvested","1993","Ha","16180.00000","A "
"Least Developed Countries +","31","Area Harvested","1992","Ha","15940.00000","A "
"Least Developed Countries +","31","Area Harvested","1991","Ha","17000.00000","A "
"Least Developed Countries +","31","Area Harvested","1990","Ha","16975.00000","A "
"Least Developed Countries +","31","Area Harvested","1989","Ha","17432.00000","A "
"Least Developed Countries +","31","Area Harvested","1988","Ha","17120.00000","A "
"Least Developed Countries +","31","Area Harvested","1987","Ha","17070.00000","A "
"Least Developed Countries +","31","Area Harvested","1986","Ha","16730.00000","A "
"Least Developed Countries +","31","Area Harvested","1985","Ha","16830.00000","A "
"Least Developed Countries +","31","Area Harvested","1984","Ha","7960.00000","A "
"Least Developed Countries +","31","Area Harvested","1983","Ha","7833.00000","A "
"Least Developed Countries +","31","Area Harvested","1982","Ha","7621.00000","A "
"Least Developed Countries +","31","Area Harvested","1981","Ha","7474.00000","A "
"Least Developed Countries +","31","Area Harvested","1980","Ha","7236.00000","A "
"Least Developed Countries +","31","Area Harvested","1979","Ha","7106.00000","A "
"Least Developed Countries +","31","Area Harvested","1978","Ha","8546.00000","A "
"Least Developed Countries +","31","Area Harvested","1977","Ha","7616.00000","A "
"Least Developed Countries +","31","Area Harvested","1976","Ha","5221.00000","A "
"Least Developed Countries +","31","Area Harvested","1975","Ha","5073.00000","A "
"Least Developed Countries +","31","Area Harvested","1974","Ha","4638.00000","A "
"Least Developed Countries +","31","Area Harvested","1973","Ha","3620.00000","A "
"Least Developed Countries +","31","Area Harvested","1972","Ha","3491.00000","A "
"Least Developed Countries +","31","Area Harvested","1971","Ha","3157.00000","A "
"Least Developed Countries +","31","Area Harvested","1970","Ha","3014.00000","A "
"Least Developed Countries +","31","Area Harvested","1969","Ha","2960.00000","A "
"Least Developed Countries +","31","Area Harvested","1968","Ha","2807.00000","A "
"Least Developed Countries +","31","Area Harvested","1967","Ha","2705.00000","A "
